date,listingid,tokenid,breedcount,gender,bloodline,breedtype,energy,total_races,win,lose,speed,strength,wind,water,fire,lighting,canrace,canbreed,priceFloor,price,lastbreedtime,bornUsableBreed,bornUsableRace,minutesToSell
2022-02-18 06:27:52,191843,199240,0,Male,Hoz,Pacer,25,0,0,0,8.94,4.54,4.64,1.18,6.68,,0,0.0,1136.3846153846157,1.1598185879645295,0,334113.0,74913.0,1.5
2022-02-18 06:33:54,191835,165670,2,Female,Hoz,Pacer,24,121,25,96,8.49,4.46,6.47,3.82,4.87,,1,0.0,1136.3846153846157,0.7735057198944019,1645144722,-213276.0,-472476.0,4.933333333333334
2022-02-18 06:25:45,191833,193294,0,Male,Hoz,Pacer,1,26,8,18,1.41,6.35,5.85,8.73,5.55,,1,0.0,1136.3846153846157,1.275976443511812,0,239956.0,-19244.0,1.2
2022-02-18 06:31:27,191832,198594,0,Male,Hoz,Pacer,25,0,0,0,4.19,4.93,6.93,6.26,8.13,,0,0.0,1136.3846153846157,1.2926961348405874,0,324289.0,65089.0,4.633333333333334
2022-02-18 06:36:09,191831,166391,2,Female,Hoz,Pacer,5,142,32,110,4.26,2.92,6.38,8.81,7.66,,1,1.0,1136.3846153846157,0.8227848101265822,1645076095,-193617.0,-452817.0,6.333333333333333
2022-02-18 06:31:29,191810,198870,0,Female,Hoz,Pacer,25,0,0,0,8.88,1.62,0.08,2.14,7.08,,0,0.0,1136.3846153846157,1.2011778244093954,0,328322.0,69122.0,8.7
2022-02-18 06:25:49,191802,198993,0,Male,Hoz,Pacer,25,0,0,0,3.48,3.54,3.74,4.26,8.35,,0,0.0,1136.3846153846157,1.2143775807215866,0,330585.0,71385.0,7.5
2022-02-18 06:24:40,191801,198877,0,Female,Hoz,Pacer,25,0,0,0,5.44,3.79,0.85,6.77,6.38,,0,0.0,1136.3846153846157,1.2011778244093954,0,328813.0,69613.0,7.033333333333333
2022-02-18 06:33:52,191796,150915,3,Male,Hoz,Pacer,7,186,44,142,3.69,1.48,8.28,3.27,2.52,,1,0.0,1136.3846153846157,0.7823055574358626,1645164113,-531506.0,-790706.0,12.4
2022-02-18 06:26:52,191795,153564,3,Female,Hoz,Pacer,4,197,47,150,2.43,7.6,1.83,3.29,7.02,,1,0.0,1136.3846153846157,0.7823055574358626,1645164113,-475713.0,-734913.0,9.4
2022-02-18 06:36:08,191787,165855,2,Female,Campona,Pacer,0,127,28,99,8.56,5.63,0.02,5.34,1.25,,1,0.0,1136.3846153846157,0.7831855411900087,1645154780,-208986.0,-381786.0,14.133333333333333
2022-02-18 06:31:28,191779,109818,2,Male,Campona,Pacer,1,448,114,334,1.41,7.86,4.42,7.43,5.38,,1,1.0,1136.3846153846157,0.8615040953090096,1644219308,-1392402.0,-1565202.0,15.5
2022-02-18 06:30:03,191759,199120,0,Male,Hoz,Pacer,25,0,0,0,0.14,8.36,5.39,0.28,2.76,,0,0.0,1136.3846153846157,1.196777905638665,0,332346.0,73146.0,22.6
2022-02-18 06:33:56,191757,91082,1,Male,Klin,Pacer,1,573,129,444,5.32,4.45,8.49,2.07,7.69,,1,0.0,1136.3846153846157,0.932782779394842,1645159953,-1910689.0,-1997089.0,24.533333333333335
2022-02-18 06:23:34,191703,117504,3,Male,Hoz,Pacer,12,429,103,326,0.01,5.18,8.03,8.93,2.1,,1,0.0,1136.3846153846157,0.8227848101265822,1645161193,-1262228.0,-1521428.0,33.1
2022-02-18 06:29:01,191680,166531,2,Male,Campona,Pacer,2,119,28,91,8.17,8.68,4.16,1.42,8.31,,1,0.0,1136.3846153846157,0.866783997833886,1645161760,-189957.0,-362757.0,38.666666666666664
2022-02-18 06:34:57,191663,196112,0,Male,Campona,Pacer,25,0,0,0,1.69,0.19,9.0,7.37,6.8,,0,0.0,1136.3846153846157,1.2689365734786433,0,284171.0,111371.0,43.6
2022-02-18 06:37:15,191480,7900,3,Male,Zan,Legendary,8,2027,418,1609,4.95,1.73,1.45,4.36,1.51,,1,1.0,1136.3846153846157,0.967982129560685,1639888808,-7504984.0,-7504984.0,89.8
2022-02-18 06:32:43,191006,197637,0,Male,Zan,Pacer,25,0,0,0,5.28,5.19,4.3,1.54,8.38,,0,0.0,1136.3846153846157,1.2134975969674404,0,308316.0,308316.0,230.73333333333332
2022-02-18 06:22:28,190725,162231,2,Male,Hoz,Pacer,9,147,33,114,3.04,2.08,5.87,0.12,1.16,,1,0.0,1136.3846153846157,0.8007852162729303,1645137731,-289272.0,-548472.0,322.5
2022-02-18 06:23:33,190722,197325,0,Male,Hoz,Pacer,25,0,0,0,4.24,8.26,5.27,7.45,4.08,,0,0.0,1136.3846153846157,1.2715765247410815,0,302945.0,43745.0,323.3
2022-02-18 06:25:46,189920,159152,3,Female,Hoz,Pacer,23,102,23,79,8.27,6.12,0.16,6.59,6.49,,1,0.0,1136.3846153846157,0.7823055574358626,1645118087,-351136.0,-610336.0,556.3666666666667
2022-02-18 06:25:46,189920,159152,3,Female,Hoz,Pacer,23,102,23,79,8.27,6.12,0.16,6.59,6.49,,1,0.0,1136.3846153846157,0.7823055574358626,1645118087,-351136.0,-610336.0,557.7666666666667
2022-02-18 06:32:45,188521,167120,2,Female,Hoz,Pacer,21,121,27,94,2.96,5.79,6.51,5.37,1.5,,1,0.0,1136.3846153846157,0.8175049076017058,1645092909,-174881.0,-434081.0,937.9
2022-02-18 06:23:39,188167,108985,3,Female,Hoz,Pacer,25,312,69,243,4.47,2.21,2.21,2.7,0.02,,1,1.0,1136.3846153846157,0.7919853787314695,1644039960,-1416150.0,-1675350.0,1053.6
2022-02-18 06:33:55,187961,188954,0,Male,Hoz,Pacer,25,0,0,0,0.18,1.11,5.02,0.57,8.36,,1,0.0,1136.3846153846157,1.3023759561361945,0,167501.0,-91699.0,1141.9666666666667
2022-02-18 06:22:28,187228,173655,0,Male,Hoz,Pacer,25,6,1,5,8.6,7.05,2.97,3.53,1.13,,1,1.0,1136.3846153846157,1.6015704325458606,0,-56062.0,-315262.0,1420.2
2022-02-18 06:51:20,191915,153555,2,Male,Hoz,Pacer,22,179,40,139,8.26,8.69,4.92,0.06,2.27,,1,1.0,1137.6153846153843,0.7603624315369532,1644874850,-477495.0,-736695.0,1.1333333333333333
2022-02-18 06:50:18,191913,109802,2,Female,Zan,Pacer,12,395,87,308,6.75,3.31,7.43,0.6,4.49,,1,1.0,1137.6153846153843,0.747176955845561,1644140523,-1394158.0,-1394158.0,0.9333333333333332
2022-02-18 06:50:17,191911,199198,0,Female,Hoz,Pacer,25,0,0,0,6.5,5.92,8.25,6.01,2.85,,0,0.0,1137.6153846153843,1.176144431672189,0,332244.0,73044.0,0.9666666666666668
2022-02-18 06:46:26,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214252.0,-473452.0,-0.0333333333333333
2022-02-18 06:46:29,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214255.0,-473455.0,0.0
2022-02-18 06:46:24,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214250.0,-473450.0,-0.1333333333333333
2022-02-18 06:46:24,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214250.0,-473450.0,-0.1
2022-02-18 06:46:26,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214252.0,-473452.0,0.0
2022-02-18 06:46:29,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214255.0,-473455.0,0.0333333333333333
2022-02-18 06:46:29,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214255.0,-473455.0,0.1333333333333333
2022-02-18 06:46:26,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214252.0,-473452.0,0.1
2022-02-18 06:46:24,191903,165659,2,Male,Hoz,Pacer,3,137,36,101,1.93,0.66,1.63,0.45,3.58,,1,1.0,1137.6153846153843,0.7638785583879911,1645056939,-214250.0,-473450.0,0.0
2022-02-18 06:47:46,191902,153562,2,Male,Hoz,Pacer,1,204,44,160,1.46,8.5,8.12,7.52,0.69,,1,1.0,1137.6153846153843,0.7638785583879911,1644875258,-477069.0,-736269.0,2.5
2022-02-18 06:47:44,191901,153563,2,Female,Hoz,Pacer,0,197,46,151,5.4,0.96,4.47,5.44,3.83,,1,1.0,1137.6153846153843,0.7638785583879911,1644874850,-476965.0,-736165.0,2.533333333333333
2022-02-18 06:50:18,191898,109283,2,Male,Hoz,Pacer,7,476,116,360,6.38,0.88,4.19,5.0,8.11,,1,1.0,1137.6153846153843,0.8350801271215093,1644590307,-1409373.0,-1668573.0,4.633333333333334
2022-02-18 06:50:16,191896,199260,0,Female,Hoz,Pacer,25,0,0,0,0.08,1.41,4.93,6.68,2.77,,0,0.0,1137.6153846153843,1.176144431672189,0,332989.0,73789.0,4.9
2022-02-18 06:47:45,191879,135583,3,Male,Hoz,Pacer,6,327,74,253,1.13,4.21,5.79,6.61,7.59,,1,1.0,1137.6153846153843,0.7586043681114343,1644912637,-883315.0,-1142515.0,8.1
2022-02-18 06:39:50,191870,169125,2,Female,Hoz,Pacer,22,82,18,64,0.33,1.56,8.2,8.09,8.87,,1,0.0,1137.6153846153843,0.7647575901007506,1645144746,-126120.0,-385320.0,3.066666666666667
2022-02-18 06:39:52,191866,144104,3,Male,Hoz,Pacer,3,255,60,195,7.56,3.88,3.44,3.19,6.92,,1,1.0,1137.6153846153843,0.7691527486645481,1644866510,-691503.0,-950703.0,3.8333333333333335
2022-02-18 06:51:20,191854,199269,0,Male,Campona,Pacer,25,0,0,0,4.0,0.26,1.12,2.67,6.95,,0,0.0,1137.6153846153843,1.1682331462573536,0,333009.0,160209.0,13.433333333333334
2022-02-18 06:38:24,191848,166451,3,Male,Hoz,Pacer,8,136,29,107,6.46,6.7,2.93,7.99,4.26,,1,0.0,1137.6153846153843,0.7638785583879911,1645164977,-192366.0,-451566.0,6.233333333333333
2022-02-18 06:50:15,191826,197418,0,Female,Hoz,Pacer,25,0,0,0,0.89,7.9,4.7,2.65,8.81,,0,0.0,1137.6153846153843,1.1822976536615053,0,302604.0,43404.0,15.666666666666666
2022-02-18 06:48:49,191818,157417,3,Male,Campona,Pacer,2,174,39,135,7.07,6.81,3.45,0.92,3.27,,1,0.0,1137.6153846153843,0.7515721144093583,1645163943,-392406.0,-565206.0,16.233333333333334
2022-02-18 06:39:51,191809,198869,0,Female,Hoz,Pacer,25,0,0,0,1.16,8.69,0.32,1.63,4.86,,0,0.0,1137.6153846153843,1.199878287916695,0,327820.0,68620.0,12.466666666666669
2022-02-18 06:42:02,191793,166012,3,Female,Hoz,Pacer,5,139,30,109,1.81,8.31,7.02,8.9,1.65,,1,0.0,1137.6153846153843,0.7665156535262696,1645159411,-204397.0,-463597.0,17.8
2022-02-18 06:40:52,191750,199100,0,Female,Hoz,Pacer,25,0,0,0,3.75,1.44,5.98,1.83,8.42,,0,0.0,1137.6153846153843,1.1937250659273786,0,331455.0,72255.0,29.166666666666668
2022-02-18 06:48:50,191721,198953,0,Female,Zan,Pacer,25,0,0,0,5.09,6.07,2.62,1.22,7.75,,0,0.0,1137.6153846153843,1.1770234633849483,0,328574.0,328574.0,43.0
2022-02-18 06:46:22,191668,147926,3,Male,Hoz,Pacer,2,258,66,192,0.83,1.92,7.86,6.82,2.26,,1,0.0,1137.6153846153843,0.8333220636959904,1645110951,-608846.0,-868046.0,49.93333333333333
2022-02-18 06:46:23,191668,147926,3,Male,Hoz,Pacer,2,258,66,192,0.83,1.92,7.86,6.82,2.26,,1,0.0,1137.6153846153843,0.8333220636959904,1645110951,-608847.0,-868047.0,49.93333333333333
2022-02-18 06:46:30,191668,147926,3,Male,Hoz,Pacer,2,258,66,192,0.83,1.92,7.86,6.82,2.26,,1,0.0,1137.6153846153843,0.8333220636959904,1645110951,-608854.0,-868054.0,50.166666666666664
2022-02-18 06:46:27,191668,147926,3,Male,Hoz,Pacer,2,258,66,192,0.83,1.92,7.86,6.82,2.26,,1,0.0,1137.6153846153843,0.8333220636959904,1645110951,-608851.0,-868051.0,50.1
2022-02-18 06:46:30,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326181.0,66981.0,58.733333333333334
2022-02-18 06:46:27,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326184.0,66984.0,58.7
2022-02-18 06:46:23,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326188.0,66988.0,58.53333333333333
2022-02-18 06:46:21,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326190.0,66990.0,58.53333333333333
2022-02-18 06:45:13,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326258.0,67058.0,57.86666666666667
2022-02-18 06:46:23,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326188.0,66988.0,58.7
2022-02-18 06:46:27,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326184.0,66984.0,58.86666666666667
2022-02-18 06:46:30,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326181.0,66981.0,58.9
2022-02-18 06:46:21,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326190.0,66990.0,58.7
2022-02-18 06:45:13,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326258.0,67058.0,58.03333333333333
2022-02-18 06:46:27,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326184.0,66984.0,59.13333333333333
2022-02-18 06:46:30,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326181.0,66981.0,59.166666666666664
2022-02-18 06:45:13,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326258.0,67058.0,58.3
2022-02-18 06:46:21,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326190.0,66990.0,58.96666666666667
2022-02-18 06:46:23,191636,198777,0,Male,Hoz,Pacer,25,0,0,0,3.68,2.03,1.04,0.73,8.67,,0,0.0,1137.6153846153843,1.177902495097708,0,326188.0,66988.0,58.96666666666667
2022-02-18 06:43:01,191597,148750,3,Female,Hoz,Pacer,2,254,53,201,0.69,6.48,4.33,1.78,7.98,,1,0.0,1137.6153846153843,0.7577253363986748,1645128906,-586742.0,-845942.0,67.66666666666667
2022-02-18 06:51:21,191592,169825,2,Female,Hoz,Pacer,3,106,23,83,7.4,3.81,6.47,2.01,7.37,,1,0.0,1137.6153846153843,0.7550882412603963,1645159975,-105629.0,-364829.0,72.63333333333334
2022-02-18 06:38:23,191587,114230,3,Male,Hoz,Pacer,2,450,95,355,8.83,8.89,2.12,3.5,1.42,,1,1.0,1137.6153846153843,0.7673946852390291,1644037468,-1317477.0,-1576677.0,65.13333333333334
2022-02-18 06:38:23,191496,198749,0,Female,Hoz,Pacer,25,0,0,0,0.57,1.47,2.94,8.56,5.51,,0,0.0,1137.6153846153843,1.1954831293528976,0,326100.0,66900.0,88.53333333333333
2022-02-18 06:38:25,191264,87724,2,Female,Campona,Pacer,4,623,152,471,6.65,7.32,5.18,7.4,1.5,,1,1.0,1137.6153846153843,0.8342010954087498,1643810349,-2012226.0,-2185026.0,143.36666666666667
2022-02-18 06:38:25,190763,197471,0,Female,Zan,Pacer,25,0,0,0,2.41,2.15,8.86,0.87,6.03,,0,0.0,1137.6153846153843,1.1866928122253029,0,304285.0,304285.0,316.5
2022-02-18 07:05:05,191952,22687,3,Male,Campona,Rare,6,1791,450,1341,6.41,0.86,7.89,5.81,7.22,,1,1.0,1141.4615384615386,0.613248871217737,1640111444,-6204439.0,-6377239.0,0.0
2022-02-18 07:05:03,191950,174157,0,Female,Hoz,Pacer,16,90,21,69,2.28,0.22,4.0,1.34,3.87,,1,1.0,1141.4615384615386,1.1730574836579284,0,-51913.0,-311113.0,0.6333333333333333
2022-02-18 07:02:53,191949,187725,0,Female,Campona,Pacer,2,26,6,20,4.76,0.18,4.43,4.75,5.52,,1,0.0,1141.4615384615386,0.9636767976278724,0,148679.0,-24121.0,0.0
2022-02-18 07:01:45,191939,198798,0,Male,Campona,Pacer,25,0,0,0,1.88,0.15,6.39,4.83,6.94,,0,0.0,1141.4615384615386,1.0512837792304062,0,325494.0,152694.0,0.8333333333333334
2022-02-18 06:52:28,191921,144129,2,Male,Zan,Pacer,2,210,53,157,7.02,5.11,1.1,1.78,7.02,,1,0.0,1141.4615384615386,0.7446593436215377,1645019532,-691825.0,-691825.0,0.0333333333333333
2022-02-18 06:58:29,191920,155392,3,Female,Hoz,Pacer,6,192,44,148,2.46,0.15,0.09,8.26,3.72,,1,0.0,1141.4615384615386,0.7595525304939685,1645160329,-434407.0,-693607.0,2.7
2022-02-18 06:53:37,191912,158771,2,Female,Hoz,Pacer,5,181,42,139,2.82,7.21,0.29,8.06,5.46,,1,1.0,1141.4615384615386,0.7604286003099938,1644980534,-361316.0,-620516.0,2.8333333333333335
2022-02-18 06:54:43,191910,63195,3,Male,Zan,Pacer,2,798,185,613,7.62,1.65,4.2,0.59,0.53,,1,0.0,1141.4615384615386,0.7446593436215377,1645110689,-2855416.0,-2855416.0,3.0
2022-02-18 06:53:36,191909,154450,3,Female,Hoz,Pacer,2,205,44,161,8.17,7.26,6.58,2.39,8.13,,1,0.0,1141.4615384615386,0.7542961115978165,1645150025,-452417.0,-711617.0,2.8666666666666667
2022-02-18 06:52:28,191900,199122,0,Female,Hoz,Pacer,25,0,0,0,2.11,3.83,3.16,7.59,1.76,,0,0.0,1141.4615384615386,1.182694251634207,0,331021.0,71821.0,5.533333333333333
2022-02-18 06:54:44,191840,165671,2,Female,Hoz,Pacer,7,145,32,113,1.51,4.56,7.11,3.01,4.61,,1,0.0,1141.4615384615386,0.7700653682862726,1645144722,-214526.0,-473726.0,16.8
2022-02-18 06:54:45,191840,165671,2,Female,Hoz,Pacer,7,145,32,113,1.51,4.56,7.11,3.01,4.61,,1,0.0,1141.4615384615386,0.7700653682862726,1645144722,-214527.0,-473727.0,16.8
2022-02-18 06:55:46,191760,164500,3,Male,Hoz,Pacer,1,154,33,121,8.25,7.91,0.58,3.62,4.87,,1,0.0,1141.4615384615386,0.7621807399420445,1645110229,-242439.0,-501639.0,36.03333333333333
2022-02-18 07:01:47,191752,162813,3,Male,Hoz,Pacer,2,161,37,124,7.32,5.11,4.33,2.16,6.79,,1,0.0,1141.4615384615386,0.7621807399420445,1645163005,-279427.0,-538627.0,42.43333333333333
2022-02-18 07:01:44,191637,197599,0,Male,Zan,Pacer,25,0,0,0,4.22,4.74,1.9,2.28,7.69,,0,0.0,1141.4615384615386,1.1809421120021564,0,305481.0,305481.0,68.16666666666667
2022-02-18 07:02:51,191469,135928,3,Female,Hoz,Pacer,4,331,90,241,5.13,7.23,8.57,3.76,0.8,,1,1.0,1141.4615384615386,0.8751937462093132,1645065819,-877125.0,-1136325.0,107.4
2022-02-18 07:06:33,191281,198479,0,Female,Zan,Rare,25,0,0,0,8.56,4.77,1.9,3.83,0.65,,0,0.0,1141.4615384615386,1.2352584405957274,0,320523.0,320523.0,156.23333333333332
2022-02-18 06:58:29,191269,158297,1,Female,Zan,Pacer,4,99,22,77,3.71,3.89,4.83,0.64,7.3,,1,0.0,1141.4615384615386,0.9636767976278724,1644977046,-372298.0,-372298.0,153.13333333333333
2022-02-18 07:19:55,192001,166507,3,Female,Hoz,Pacer,0,147,37,110,7.67,0.56,5.47,2.97,6.93,,1,0.0,1132.7692307692307,0.7503734890669564,1645168263,-193655.0,-452855.0,0.0333333333333333
2022-02-18 07:20:57,192000,61312,2,Female,Campona,Pacer,7,881,199,682,0.95,5.17,0.05,8.29,3.47,,1,1.0,1132.7692307692307,0.7062338720630178,1644457927,-2945176.0,-3117976.0,0.7333333333333333
2022-02-18 07:22:12,191998,153770,2,Male,Hoz,Pacer,16,196,43,153,1.89,4.96,0.67,1.59,0.44,,1,1.0,1132.7692307692307,0.7547874507673503,1644857973,-472631.0,-731831.0,2.466666666666667
2022-02-18 07:19:53,191993,32748,2,Male,Campona,Pacer,14,1420,359,1061,0.91,7.52,3.8,8.85,4.74,,1,1.0,1132.7692307692307,0.7062338720630178,1641888881,-4895613.0,-5068413.0,0.8333333333333334
2022-02-18 07:17:50,191988,22687,3,Male,Campona,Rare,6,1791,450,1341,6.41,0.86,7.89,5.81,7.22,,1,1.0,1132.7692307692307,0.7494906967268776,1640111444,-6205204.0,-6378004.0,0.2
2022-02-18 07:18:52,191982,199321,0,Female,Hoz,Pacer,25,0,0,0,7.38,4.16,5.11,4.89,8.59,,0,0.0,1132.7692307692307,1.1988319978269728,0,331991.0,72791.0,2.2666666666666666
2022-02-18 07:18:52,191982,199321,0,Female,Hoz,Pacer,25,0,0,0,7.38,4.16,5.11,4.89,8.59,,0,0.0,1132.7692307692307,1.1988319978269728,0,331991.0,72791.0,2.5
2022-02-18 07:14:16,191981,158186,2,Male,Campona,Pacer,8,166,40,126,0.33,2.84,5.45,4.59,8.93,,1,1.0,1132.7692307692307,0.7062338720630178,1644981652,-375729.0,-548529.0,0.1333333333333333
2022-02-18 07:14:14,191976,137598,2,Female,Hoz,Pacer,2,313,85,228,5.37,3.91,4.63,0.46,8.58,,1,1.0,1132.7692307692307,0.8033410294716827,1644603049,-842685.0,-1101885.0,1.1666666666666667
2022-02-18 07:13:11,191976,137598,2,Female,Hoz,Pacer,2,313,85,228,5.37,3.91,4.63,0.46,8.58,,1,1.0,1132.7692307692307,0.8033410294716827,1644603049,-842622.0,-1101822.0,0.8
2022-02-18 07:12:01,191973,24656,2,Female,Campona,Pacer,3,1671,434,1237,0.69,1.52,0.65,5.79,2.48,,1,1.0,1132.7692307692307,0.7062338720630178,1641888881,-5850409.0,-6023209.0,0.0333333333333333
2022-02-18 07:10:58,191963,22804,3,Female,Campona,Rare,5,1778,389,1389,3.78,7.9,0.66,1.44,3.74,,1,1.0,1132.7692307692307,0.7062338720630178,1640111444,-6196416.0,-6369216.0,1.3
2022-02-18 07:13:07,191962,135272,3,Female,Hoz,Pacer,2,339,77,262,0.63,5.38,5.34,3.83,1.57,,1,1.0,1132.7692307692307,0.74066277332609,1644906821,-892142.0,-1151342.0,3.033333333333333
2022-02-18 07:07:51,191958,175740,1,Male,Campona,Pacer,1,75,16,59,3.78,7.78,3.87,4.27,8.01,,1,0.0,1132.7692307692307,0.7062338720630178,1645158399,-25576.0,-198376.0,0.0
2022-02-18 07:22:07,191955,161687,2,Female,Hoz,Pacer,2,172,44,128,2.71,4.31,1.43,8.58,3.39,,1,0.0,1132.7692307692307,0.8554257775363303,1645144006,-305761.0,-564961.0,10.766666666666667
2022-02-18 07:08:51,191947,149952,4,Female,Hoz,Pacer,0,228,48,180,5.77,5.92,6.61,7.59,8.14,,1,1.0,1132.7692307692307,0.7547874507673503,1645026975,-557528.0,-816728.0,3.1333333333333333
2022-02-18 07:09:54,191944,153281,3,Female,Hoz,Pacer,9,213,45,168,7.3,7.27,5.11,7.33,1.31,,1,1.0,1132.7692307692307,0.7644981665082168,1644918261,-484781.0,-743981.0,4.233333333333333
2022-02-18 07:22:11,191943,150174,3,Male,Hoz,Pacer,11,232,51,181,4.28,7.0,6.29,5.43,0.13,,1,1.0,1132.7692307692307,0.7503734890669564,1644918261,-550388.0,-809588.0,13.9
2022-02-18 07:22:09,191941,165665,3,Female,Hoz,Pacer,1,151,34,117,2.65,1.42,8.13,7.61,4.71,,1,0.0,1132.7692307692307,0.7768572592693196,1645167039,-216273.0,-475473.0,13.8
2022-02-18 07:08:53,191940,199437,0,Male,Hoz,Pacer,25,0,0,0,2.92,5.7,2.89,6.89,2.05,,0,0.0,1132.7692307692307,1.182941735705555,0,334040.0,74840.0,4.366666666666666
2022-02-18 07:10:59,191933,199421,0,Male,Hoz,Pacer,25,0,0,0,8.45,4.38,0.86,6.79,0.25,,0,0.0,1132.7692307692307,1.2005975825071302,0,333640.0,74440.0,9.633333333333333
2022-02-18 07:20:56,191934,199386,0,Male,Hoz,Pacer,25,0,0,0,5.71,0.74,6.17,4.32,1.8,,0,0.0,1132.7692307692307,1.1970664131468152,0,332515.0,73315.0,16.633333333333333
2022-02-18 07:17:48,191919,161303,2,Female,Hoz,Pacer,7,173,36,137,6.05,8.4,7.59,1.45,8.92,,1,0.0,1132.7692307692307,0.7759744669292409,1645165271,-313952.0,-573152.0,18.566666666666663
2022-02-18 07:13:06,191897,196189,0,Male,Hoz,Pacer,25,0,0,0,7.33,7.61,0.66,0.51,7.14,,0,0.0,1132.7692307692307,1.2085427135678393,0,282843.0,23643.0,19.166666666666668
2022-02-18 07:15:49,191861,125843,3,Female,Hoz,Pacer,6,332,74,258,2.19,3.24,4.02,0.87,6.3,,1,1.0,1132.7692307692307,0.7583186201276654,1644588881,-1095864.0,-1355064.0,28.566666666666663
2022-02-18 07:15:43,191861,125843,3,Female,Hoz,Pacer,6,332,74,258,2.19,3.24,4.02,0.87,6.3,,1,1.0,1132.7692307692307,0.7583186201276654,1644588881,-1095858.0,-1355058.0,27.633333333333333
2022-02-18 07:22:10,191834,147535,3,Female,Hoz,Pacer,1,252,57,195,6.27,8.83,8.39,1.22,0.09,,1,1.0,1132.7692307692307,0.7724432975689257,1644985652,-618980.0,-878180.0,36.56666666666667
2022-02-18 07:10:59,191827,198960,0,Male,Zan,Pacer,25,0,0,0,7.99,3.89,7.04,2.39,0.08,,0,0.0,1132.7692307692307,1.1908868667662638,0,327349.0,327349.0,28.766666666666666
2022-02-18 07:08:50,191822,162281,3,Male,Hoz,Pacer,4,164,39,125,8.92,8.23,3.53,8.34,3.63,,1,0.0,1132.7692307692307,0.7662637511883743,1645160329,-291024.0,-550224.0,27.1
2022-02-18 07:15:47,191791,166270,3,Male,Hoz,Pacer,9,136,29,107,4.36,4.47,5.5,4.74,1.16,,1,0.0,1132.7692307692307,0.7697949205486895,1645157575,-198097.0,-457297.0,40.2
